Date,Actual Prices,Predicted Prices
2023-05-28,27315.06838,27054.99
2023-05-28,27315.06838,27051.234
2023-05-28,27315.06838,27046.434
2023-05-28,27315.06838,27043.123
2023-05-28,27315.06838,27042.994
2023-05-28,27315.06838,27042.654
2023-05-28,27315.06838,27044.635
2023-05-28,27315.06838,27047.016
2023-05-28,27315.06838,27048.416
2023-05-28,27315.06838,27049.234
2023-05-28,27315.06838,27048.307
2023-05-28,27315.06838,27047.21
2023-05-28,27315.06838,27045.86
2023-05-28,27315.06838,27044.107
2023-05-28,27315.06838,27043.377
2023-05-28,27315.06838,27042.525
2023-05-28,27315.06838,27041.504
2023-05-28,27315.06838,27040.258
2023-05-28,27315.06838,27041.62
2023-05-28,27315.06838,27043.414
2023-05-28,27315.06838,27044.56
2023-05-28,27315.06838,27045.383
2023-05-28,27315.06838,27045.203
2023-05-28,27315.06838,27044.998
2023-05-28,27315.06838,27044.717
2023-05-28,27315.06838,27044.303
2023-05-28,27315.06838,27043.746
2023-05-28,27315.06838,27043.035
2023-05-28,27315.06838,27042.12
2023-05-28,27315.06838,27040.94
2023-05-28,27315.06838,27041.748
2023-05-28,27315.06838,27042.771
2023-05-28,27315.06838,27043.438
2023-05-28,27315.06838,27043.893
2023-05-28,27315.06838,27044.135
2023-05-28,27315.06838,27044.217
2023-05-28,27315.06838,27044.125
2023-05-28,27315.06838,27043.857
2023-05-28,27315.06838,27043.414
2023-05-28,27315.06838,27042.797
2023-05-28,27315.06838,27041.988
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27039.66
2023-05-28,27315.06838,27038.717
2023-05-28,27315.06838,27038.146
2023-05-28,27315.06838,27037.844
2023-05-28,27315.06838,27037.861
2023-05-28,27315.06838,27038.215
2023-05-28,27315.06838,27038.932
2023-05-28,27315.06838,27040.03
2023-05-28,27315.06838,27039.896
2023-05-28,27315.06838,27040.693
2023-05-28,27315.06838,27041.201
2023-05-28,27315.06838,27040.03
2023-05-28,27315.06838,27039.354
2023-05-28,27315.06838,27039.322
2023-05-28,27315.06838,27039.797
2023-05-28,27315.06838,27040.863
2023-05-28,27315.06838,27042.615
2023-05-28,27315.06838,27045.137
2023-05-28,27315.06838,27046.68
2023-05-28,27315.06838,27047.82
2023-05-28,27315.06838,27051.14
2023-05-28,27315.06838,27053.262
2023-05-28,27315.06838,27054.508
2023-05-28,27315.06838,27054.844
2023-05-28,27315.06838,27053.562
2023-05-28,27315.06838,27051.584
2023-05-28,27315.06838,27048.787
2023-05-28,27315.06838,27045.008
2023-05-28,27315.06838,27043.645
2023-05-28,27315.06838,27041.957
2023-05-28,27315.06838,27039.896
2023-05-28,27315.06838,27040.582
2023-05-28,27315.06838,27041.523
2023-05-28,27315.06838,27041.564
2023-05-28,27315.06838,27041.518
2023-05-28,27315.06838,27041.602
2023-05-28,27315.06838,27041.713
2023-05-28,27315.06838,27041.957
2023-05-28,27315.06838,27042.31
2023-05-28,27315.06838,27042.781
2023-05-28,27315.06838,27043.361
2023-05-28,27315.06838,27043.215
2023-05-28,27315.06838,27043.49
2023-05-28,27315.06838,27042.51
2023-05-28,27315.06838,27042.758
2023-05-28,27315.06838,27043.043
2023-05-28,27315.06838,27043.408
2023-05-28,27315.06838,27043.326
2023-05-28,27315.06838,27043.096
2023-05-28,27315.06838,27043.389
2023-05-28,27315.06838,27044.207
2023-05-28,27315.06838,27044.678
2023-05-28,27315.06838,27044.979
2023-05-28,27315.06838,27046.768
2023-05-28,27315.06838,27048.393
2023-05-28,27315.06838,27049.78
2023-05-28,27315.06838,27049.916
2023-05-28,27315.06838,27049.84
2023-05-28,27315.06838,27049.232
2023-05-28,27315.06838,27048.002
2023-05-28,27315.06838,27046.186
2023-05-28,27315.06838,27045.496
2023-05-28,27315.06838,27044.586
2023-05-28,27315.06838,27044.645
2023-05-28,27315.06838,27044.318
2023-05-28,27315.06838,27044.404
2023-05-28,27315.06838,27043.936
2023-05-28,27315.06838,27043.97
2023-05-28,27315.06838,27044.518
2023-05-28,27315.06838,27044.982
2023-05-28,27315.06838,27045.328
2023-05-28,27315.06838,27045.525
2023-05-28,27315.06838,27045.578
2023-05-28,27315.06838,27045.49
2023-05-28,27315.06838,27044.775
2023-05-28,27315.06838,27043.494
2023-05-28,27315.06838,27043.672
2023-05-28,27315.06838,27043.71
2023-05-28,27315.06838,27043.604
2023-05-28,27315.06838,27043.354
2023-05-28,27315.06838,27042.963
2023-05-28,27315.06838,27042.445
2023-05-28,27315.06838,27041.781
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.084
2023-05-28,27315.06838,27039.46
2023-05-28,27315.06838,27039.105
2023-05-28,27315.06838,27037.613
2023-05-28,27315.06838,27036.77
2023-05-28,27315.06838,27035.68
2023-05-28,27315.06838,27035.396
2023-05-28,27315.06838,27035.955
2023-05-28,27315.06838,27037.324
2023-05-28,27315.06838,27039.578
2023-05-28,27315.06838,27041.918
2023-05-28,27315.06838,27044.635
2023-05-28,27315.06838,27047.771
2023-05-28,27315.06838,27050.328
2023-05-28,27315.06838,27052.594
2023-05-28,27315.06838,27053.684
2023-05-28,27315.06838,27053.97
2023-05-28,27315.06838,27053.412
2023-05-28,27315.06838,27052.045
2023-05-28,27315.06838,27049.787
2023-05-28,27315.06838,27047.803
2023-05-28,27315.06838,27044.451
2023-05-28,27315.06838,27039.082
2023-05-28,27315.06838,27036.31
2023-05-28,27315.06838,27032.64
2023-05-28,27315.06838,27031.508
2023-05-28,27315.06838,27031.588
2023-05-28,27315.06838,27032.797
2023-05-28,27315.06838,27033.672
2023-05-28,27315.06838,27036.342
2023-05-28,27315.06838,27039.592
2023-05-28,27315.06838,27043.865
2023-05-28,27315.06838,27047.848
2023-05-28,27315.06838,27052.072
2023-05-28,27315.06838,27055.342
2023-05-28,27315.06838,27058.154
2023-05-28,27315.06838,27060.49
2023-05-28,27315.06838,27061.04
2023-05-28,27315.06838,27060.191
2023-05-28,27315.06838,27058.283
2023-05-28,27315.06838,27055.258
2023-05-28,27315.06838,27052.297
2023-05-28,27315.06838,27050.342
2023-05-28,27315.06838,27047.957
2023-05-28,27315.06838,27047.775
2023-05-28,27315.06838,27047.623
2023-05-28,27315.06838,27047.518
2023-05-28,27315.06838,27046.064
2023-05-28,27315.06838,27046.62
2023-05-28,27315.06838,27046.71
2023-05-28,27315.06838,27048.057
2023-05-28,27315.06838,27049.445
2023-05-28,27315.06838,27049.951
2023-05-28,27315.06838,27049.805
2023-05-28,27315.06838,27048.992
2023-05-28,27315.06838,27047.521
2023-05-28,27315.06838,27045.303
2023-05-28,27315.06838,27045.115
2023-05-28,27315.06838,27044.695
2023-05-28,27315.06838,27044.041
2023-05-28,27315.06838,27042.996
2023-05-28,27315.06838,27041.55
2023-05-28,27315.06838,27041.6
2023-05-28,27315.06838,27041.617
2023-05-28,27315.06838,27041.598
2023-05-28,27315.06838,27041.543
2023-05-28,27315.06838,27041.455
2023-05-28,27315.06838,27041.334
2023-05-28,27315.06838,27041.172
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.084
2023-05-28,27315.06838,27039.46
2023-05-28,27315.06838,27039.105
2023-05-28,27315.06838,27038.95
2023-05-28,27315.06838,27039.016
2023-05-28,27315.06838,27039.31
2023-05-28,27315.06838,27039.85
2023-05-28,27315.06838,27040.63
2023-05-28,27315.06838,27041.156
2023-05-28,27315.06838,27042.23
2023-05-28,27315.06838,27043.035
2023-05-28,27315.06838,27043.771
2023-05-28,27315.06838,27044.4
2023-05-28,27315.06838,27044.986
2023-05-28,27315.06838,27045.469
2023-05-28,27315.06838,27045.799
2023-05-28,27315.06838,27045.957
2023-05-28,27315.06838,27045.932
2023-05-28,27315.06838,27045.406
2023-05-28,27315.06838,27044.33
2023-05-28,27315.06838,27043.998
2023-05-28,27315.06838,27043.596
2023-05-28,27315.06838,27042.701
2023-05-28,27315.06838,27041.89
2023-05-28,27315.06838,27041.201
2023-05-28,27315.06838,27040.648
2023-05-28,27315.06838,27040.256
2023-05-28,27315.06838,27040.033
2023-05-28,27315.06838,27040.814
2023-05-28,27315.06838,27041.86
2023-05-28,27315.06838,27042.824
2023-05-28,27315.06838,27043.818
2023-05-28,27315.06838,27044.438
2023-05-28,27315.06838,27043.197
2023-05-28,27315.06838,27042.188
2023-05-28,27315.06838,27041.443
2023-05-28,27315.06838,27040.822
2023-05-28,27315.06838,27040.377
2023-05-28,27315.06838,27039.732
2023-05-28,27315.06838,27039.379
2023-05-28,27315.06838,27040.092
2023-05-28,27315.06838,27041.258
2023-05-28,27315.06838,27043.43
2023-05-28,27315.06838,27044.94
2023-05-28,27315.06838,27046.213
2023-05-28,27315.06838,27047.215
2023-05-28,27315.06838,27048.088
2023-05-28,27315.06838,27048.79
2023-05-28,27315.06838,27048.96
2023-05-28,27315.06838,27048.658
2023-05-28,27315.06838,27047.877
2023-05-28,27315.06838,27044.768
2023-05-28,27315.06838,27041.307
2023-05-28,27315.06838,27040.66
2023-05-28,27315.06838,27040.162
2023-05-28,27315.06838,27039.9
2023-05-28,27315.06838,27039.887
2023-05-28,27315.06838,27040.137
2023-05-28,27315.06838,27041.377
2023-05-28,27315.06838,27043.133
2023-05-28,27315.06838,27045.469
2023-05-28,27315.06838,27045.818
2023-05-28,27315.06838,27046.484
2023-05-28,27315.06838,27046.889
2023-05-28,27315.06838,27047.11
2023-05-28,27315.06838,27047.104
2023-05-28,27315.06838,27046.861
2023-05-28,27315.06838,27046.363
2023-05-28,27315.06838,27045.594
2023-05-28,27315.06838,27044.508
2023-05-28,27315.06838,27043.062
2023-05-28,27315.06838,27043.947
2023-05-28,27315.06838,27044.568
2023-05-28,27315.06838,27044.926
2023-05-28,27315.06838,27045.082
2023-05-28,27315.06838,27045.016
2023-05-28,27315.06838,27044.717
2023-05-28,27315.06838,27044.182
2023-05-28,27315.06838,27043.398
2023-05-28,27315.06838,27042.338
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27038.762
2023-05-28,27315.06838,27037.162
2023-05-28,27315.06838,27036.188
2023-05-28,27315.06838,27035.656
2023-05-28,27315.06838,27035.664
2023-05-28,27315.06838,27036.238
2023-05-28,27315.06838,27037.432
2023-05-28,27315.06838,27039.266
2023-05-28,27315.06838,27041.871
2023-05-28,27315.06838,27045.336
2023-05-28,27315.06838,27047.541
2023-05-28,27315.06838,27049.145
2023-05-28,27315.06838,27050.12
2023-05-28,27315.06838,27050.65
2023-05-28,27315.06838,27049.203
2023-05-28,27315.06838,27047.59
2023-05-28,27315.06838,27045.783
2023-05-28,27315.06838,27043.625
2023-05-28,27315.06838,27041.055
2023-05-28,27315.06838,27037.998
2023-05-28,27315.06838,27038.803
2023-05-28,27315.06838,27040.025
2023-05-28,27315.06838,27040.848
2023-05-28,27315.06838,27041.713
2023-05-28,27315.06838,27042.252
2023-05-28,27315.06838,27041.201
2023-05-28,27315.06838,27039.693
2023-05-28,27315.06838,27039.041
2023-05-28,27315.06838,27039.076
2023-05-28,27315.06838,27039.787
2023-05-28,27315.06838,27041.238
2023-05-28,27315.06838,27043.516
2023-05-28,27315.06838,27045.799
2023-05-28,27315.06838,27047.615
2023-05-28,27315.06838,27052.074
2023-05-28,27315.06838,27055.531
2023-05-28,27315.06838,27057.662
2023-05-28,27315.06838,27058.64
2023-05-28,27315.06838,27058.568
2023-05-28,27315.06838,27057.447
2023-05-28,27315.06838,27055.188
2023-05-28,27315.06838,27051.69
2023-05-28,27315.06838,27047.697
2023-05-28,27315.06838,27044.389
2023-05-28,27315.06838,27040.479
2023-05-28,27315.06838,27038.95
2023-05-28,27315.06838,27038.486
2023-05-28,27315.06838,27038.412
2023-05-28,27315.06838,27038.74
2023-05-28,27315.06838,27039.426
2023-05-28,27315.06838,27040.525
2023-05-28,27315.06838,27042.076
2023-05-28,27315.06838,27043.283
2023-05-28,27315.06838,27043.223
2023-05-28,27315.06838,27043.389
2023-05-28,27315.06838,27043.877
2023-05-28,27315.06838,27044.09
2023-05-28,27315.06838,27044.2
2023-05-28,27315.06838,27044.207
2023-05-28,27315.06838,27044.17
2023-05-28,27315.06838,27044.047
2023-05-28,27315.06838,27043.86
2023-05-28,27315.06838,27042.713
2023-05-28,27315.06838,27041.506
2023-05-28,27315.06838,27040.557
2023-05-28,27315.06838,27039.617
2023-05-28,27315.06838,27039.898
2023-05-28,27315.06838,27040.572
2023-05-28,27315.06838,27041.676
2023-05-28,27315.06838,27043.219
2023-05-28,27315.06838,27045.336
2023-05-28,27315.06838,27047.236
2023-05-28,27315.06838,27046.014
2023-05-28,27315.06838,27046.514
2023-05-28,27315.06838,27046.852
2023-05-28,27315.06838,27047.17
2023-05-28,27315.06838,27047.424
2023-05-28,27315.06838,27047.607
2023-05-28,27315.06838,27046.504
2023-05-28,27315.06838,27044.688
2023-05-28,27315.06838,27042.28
2023-05-28,27315.06838,27039.02
2023-05-28,27315.06838,27038.426
2023-05-28,27315.06838,27038.715
2023-05-28,27315.06838,27039.959
2023-05-28,27315.06838,27040.53
2023-05-28,27315.06838,27042.088
2023-05-28,27315.06838,27045.312
2023-05-28,27315.06838,27047.945
2023-05-28,27315.06838,27049.703
2023-05-28,27315.06838,27051.104
2023-05-28,27315.06838,27052.73
2023-05-28,27315.06838,27054.55
2023-05-28,27315.06838,27055.355
2023-05-28,27315.06838,27055.604
2023-05-28,27315.06838,27054.39
2023-05-28,27315.06838,27052.07
2023-05-28,27315.06838,27049.13
2023-05-28,27315.06838,27047.504
2023-05-28,27315.06838,27046.59
2023-05-28,27315.06838,27047.436
2023-05-28,27315.06838,27049.354
2023-05-28,27315.06838,27053.637
2023-05-28,27315.06838,27057.3
2023-05-28,27315.06838,27059.889
2023-05-28,27315.06838,27064.008
2023-05-28,27315.06838,27067.566
2023-05-28,27315.06838,27069.352
2023-05-28,27315.06838,27071.496
2023-05-28,27315.06838,27073.76
2023-05-28,27315.06838,27074.3
2023-05-28,27315.06838,27075.795
2023-05-28,27315.06838,27076.916
2023-05-28,27315.06838,27077.662
2023-05-28,27315.06838,27078.158
2023-05-28,27315.06838,27078.363
2023-05-28,27315.06838,27078.275
2023-05-28,27315.06838,27077.887
2023-05-28,27315.06838,27076.56
2023-05-28,27315.06838,27074.734
2023-05-28,27315.06838,27072.373
2023-05-28,27315.06838,27070.814
2023-05-28,27315.06838,27069.71
2023-05-28,27315.06838,27069.07
2023-05-28,27315.06838,27068.77
2023-05-28,27315.06838,27068.855
2023-05-28,27315.06838,27069.344
2023-05-28,27315.06838,27070.246
2023-05-28,27315.06838,27071.572
2023-05-28,27315.06838,27073.398
2023-05-28,27315.06838,27075.756
2023-05-28,27315.06838,27075.756
2023-05-28,27315.06838,27075.756
2023-05-28,27315.06838,27077.318
2023-05-28,27315.06838,27079.982
2023-05-28,27315.06838,27083.29
2023-05-28,27315.06838,27086.893
2023-05-28,27315.06838,27090.408
2023-05-28,27315.06838,27093.43
2023-05-28,27315.06838,27093.898
2023-05-28,27315.06838,27093.506
2023-05-28,27315.06838,27091.744
2023-05-28,27315.06838,27087.283
2023-05-28,27315.06838,27081.854
2023-05-28,27315.06838,27075.941
2023-05-28,27315.06838,27069.973
2023-05-28,27315.06838,27064.309
2023-05-28,27315.06838,27059.447
2023-05-28,27315.06838,27055.855
2023-05-28,27315.06838,27052.475
2023-05-28,27315.06838,27050.182
2023-05-28,27315.06838,27049.49
2023-05-28,27315.06838,27050.465
2023-05-28,27315.06838,27050.85
2023-05-28,27315.06838,27050.617
2023-05-28,27315.06838,27048.13
2023-05-28,27315.06838,27045.52
2023-05-28,27315.06838,27042.697
2023-05-28,27315.06838,27039.469
2023-05-28,27315.06838,27038.994
2023-05-28,27315.06838,27038.734
2023-05-28,27315.06838,27038.69
2023-05-28,27315.06838,27040.13
2023-05-28,27315.06838,27042.121
2023-05-28,27315.06838,27044.713
2023-05-28,27315.06838,27046.38
2023-05-28,27315.06838,27047.562
2023-05-28,27315.06838,27048.25
2023-05-28,27315.06838,27048.582
2023-05-28,27315.06838,27048.494
2023-05-28,27315.06838,27047.973
2023-05-28,27315.06838,27046.992
2023-05-28,27315.06838,27045.55
2023-05-28,27315.06838,27043.56
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27039.271
2023-05-28,27315.06838,27038.041
2023-05-28,27315.06838,27037.291
2023-05-28,27315.06838,27036.88
2023-05-28,27315.06838,27036.887
2023-05-28,27315.06838,27037.332
2023-05-28,27315.06838,27036.623
2023-05-28,27315.06838,27036.021
2023-05-28,27315.06838,27036.758
2023-05-28,27315.06838,27038.777
2023-05-28,27315.06838,27040.49
2023-05-28,27315.06838,27042.396
2023-05-28,27315.06838,27043.049
2023-05-28,27315.06838,27044.469
2023-05-28,27315.06838,27046.643
2023-05-28,27315.06838,27049.514
2023-05-28,27315.06838,27051.637
2023-05-28,27315.06838,27052.664
2023-05-28,27315.06838,27052.7
2023-05-28,27315.06838,27051.8
2023-05-28,27315.06838,27053.494
2023-05-28,27315.06838,27054.486
2023-05-28,27315.06838,27054.166
2023-05-28,27315.06838,27052.908
2023-05-28,27315.06838,27050.604
2023-05-28,27315.06838,27047.307
2023-05-28,27315.06838,27046.068
2023-05-28,27315.06838,27045.982
2023-05-28,27315.06838,27045.715
2023-05-28,27315.06838,27044.43
2023-05-28,27315.06838,27043.035
2023-05-28,27315.06838,27041.033
2023-05-28,27315.06838,27041.312
2023-05-28,27315.06838,27041.645
2023-05-28,27315.06838,27042.08
2023-05-28,27315.06838,27041.25
2023-05-28,27315.06838,27040.893
2023-05-28,27315.06838,27041.035
2023-05-28,27315.06838,27041.594
2023-05-28,27315.06838,27041.832
2023-05-28,27315.06838,27041.94
2023-05-28,27315.06838,27043.062
2023-05-28,27315.06838,27044.37
2023-05-28,27315.06838,27045.893
2023-05-28,27315.06838,27047.678
2023-05-28,27315.06838,27048.486
2023-05-28,27315.06838,27048.67
2023-05-28,27315.06838,27048.193
2023-05-28,27315.06838,27047.129
2023-05-28,27315.06838,27047.059
2023-05-28,27315.06838,27045.75
2023-05-28,27315.06838,27044.338
2023-05-28,27315.06838,27042.814
2023-05-28,27315.06838,27036.705
2023-05-28,27315.06838,27034.13
2023-05-28,27315.06838,27035.264
2023-05-28,27315.06838,27034.732
2023-05-28,27315.06838,27034.193
2023-05-28,27315.06838,27035.867
2023-05-28,27315.06838,27037.955
2023-05-28,27315.06838,27040.256
2023-05-28,27315.06838,27042.643
2023-05-28,27315.06838,27046.984
2023-05-28,27315.06838,27044.535
2023-05-28,27315.06838,27046.486
2023-05-28,27315.06838,27050.59
2023-05-28,27315.06838,27053.037
2023-05-28,27315.06838,27052.645
2023-05-28,27315.06838,27053.432
2023-05-28,27315.06838,27053.818
2023-05-28,27315.06838,27054.758
2023-05-28,27315.06838,27054.783
2023-05-28,27315.06838,27054.707
2023-05-28,27315.06838,27054.77
2023-05-28,27315.06838,27054.205
2023-05-28,27315.06838,27052.99
2023-05-28,27315.06838,27052.832
2023-05-28,27315.06838,27052.508
2023-05-28,27315.06838,27051.057
2023-05-28,27315.06838,27050.111
2023-05-28,27315.06838,27047.623
2023-05-28,27315.06838,27046.988
2023-05-28,27315.06838,27046.152
2023-05-28,27315.06838,27044.473
2023-05-28,27315.06838,27042.762
2023-05-28,27315.06838,27040.932
2023-05-28,27315.06838,27038.916
2023-05-28,27315.06838,27039.805
2023-05-28,27315.06838,27041.107
2023-05-28,27315.06838,27042.832
2023-05-28,27315.06838,27044.22
2023-05-28,27315.06838,27045.486
2023-05-28,27315.06838,27046.621
2023-05-28,27315.06838,27047.348
2023-05-28,27315.06838,27047.652
2023-05-28,27315.06838,27047.545
2023-05-28,27315.06838,27047.04
2023-05-28,27315.06838,27046.145
2023-05-28,27315.06838,27044.844
2023-05-28,27315.06838,27043.117
2023-05-28,27315.06838,27041.729
2023-05-28,27315.06838,27040.463
2023-05-28,27315.06838,27039.33
2023-05-28,27315.06838,27039.164
2023-05-28,27315.06838,27039.188
2023-05-28,27315.06838,27039.41
2023-05-28,27315.06838,27039.844
2023-05-28,27315.06838,27040.494
2023-05-28,27315.06838,27041.402
2023-05-28,27315.06838,27042.6
2023-05-28,27315.06838,27043.363
2023-05-28,27315.06838,27043.027
2023-05-28,27315.06838,27042.729
2023-05-28,27315.06838,27040.94
2023-05-28,27315.06838,27039.617
2023-05-28,27315.06838,27038.791
2023-05-28,27315.06838,27038.322
2023-05-28,27315.06838,27038.273
2023-05-28,27315.06838,27038.63
2023-05-28,27315.06838,27039.418
2023-05-28,27315.06838,27042.162
2023-05-28,27315.06838,27044.953
2023-05-28,27315.06838,27048.068
2023-05-28,27315.06838,27050.027
2023-05-28,27315.06838,27051.326
2023-05-28,27315.06838,27051.934
2023-05-28,27315.06838,27051.969
2023-05-28,27315.06838,27051.363
2023-05-28,27315.06838,27049.12
2023-05-28,27315.06838,27046.428
2023-05-28,27315.06838,27043.262
2023-05-28,27315.06838,27041.139
2023-05-28,27315.06838,27038.668
2023-05-28,27315.06838,27038.951
2023-05-28,27315.06838,27038.504
2023-05-28,27315.06838,27037.77
2023-05-28,27315.06838,27037.95
2023-05-28,27315.06838,27039.006
2023-05-28,27315.06838,27039.967
2023-05-28,27315.06838,27041.14
2023-05-28,27315.06838,27042.525
2023-05-28,27315.06838,27044.201
2023-05-28,27315.06838,27046.168
2023-05-28,27315.06838,27048.477
2023-05-28,27315.06838,27050.299
2023-05-28,27315.06838,27051.031
2023-05-28,27315.06838,27050.855
2023-05-28,27315.06838,27049.797
2023-05-28,27315.06838,27049.82
2023-05-28,27315.06838,27049.352
2023-05-28,27315.06838,27048.387
2023-05-28,27315.06838,27046.924
2023-05-28,27315.06838,27044.93
2023-05-28,27315.06838,27042.338
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.451
2023-05-28,27315.06838,27038.76
2023-05-28,27315.06838,27037.57
2023-05-28,27315.06838,27036.852
2023-05-28,27315.06838,27036.52
2023-05-28,27315.06838,27035.758
2023-05-28,27315.06838,27035.742
2023-05-28,27315.06838,27035.63
2023-05-28,27315.06838,27036.555
2023-05-28,27315.06838,27038.63
2023-05-28,27315.06838,27041.336
2023-05-28,27315.06838,27043.63
2023-05-28,27315.06838,27044.99
2023-05-28,27315.06838,27045.777
2023-05-28,27315.06838,27047.262
2023-05-28,27315.06838,27048.553
2023-05-28,27315.06838,27049.828
2023-05-28,27315.06838,27050.291
2023-05-28,27315.06838,27050.2
2023-05-28,27315.06838,27049.445
2023-05-28,27315.06838,27049.115
2023-05-28,27315.06838,27050.984
2023-05-28,27315.06838,27052.186
2023-05-28,27315.06838,27052.117
2023-05-28,27315.06838,27050.963
2023-05-28,27315.06838,27049.854
2023-05-28,27315.06838,27048.162
2023-05-28,27315.06838,27047.553
2023-05-28,27315.06838,27046.578
2023-05-28,27315.06838,27045.254
2023-05-28,27315.06838,27043.543
2023-05-28,27315.06838,27041.387
2023-05-28,27315.06838,27040.5
2023-05-28,27315.06838,27041.195
2023-05-28,27315.06838,27042.12
2023-05-28,27315.06838,27042.703
2023-05-28,27315.06838,27043.13
2023-05-28,27315.06838,27043.39
2023-05-28,27315.06838,27043.186
2023-05-28,27315.06838,27042.979
2023-05-28,27315.06838,27042.227
2023-05-28,27315.06838,27041.582
2023-05-28,27315.06838,27041.025
2023-05-28,27315.06838,27040.479
2023-05-28,27315.06838,27039.918
2023-05-28,27315.06838,27040.48
2023-05-28,27315.06838,27041.25
2023-05-28,27315.06838,27042.223
2023-05-28,27315.06838,27043.203
2023-05-28,27315.06838,27044.229
2023-05-28,27315.06838,27044.832
2023-05-28,27315.06838,27045.16
2023-05-28,27315.06838,27045.229
2023-05-28,27315.06838,27045.084
2023-05-28,27315.06838,27044.72
2023-05-28,27315.06838,27044.158
2023-05-28,27315.06838,27043.39
2023-05-28,27315.06838,27042.42
2023-05-28,27315.06838,27041.783
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.967
2023-05-28,27315.06838,27040.445
2023-05-28,27315.06838,27040.066
2023-05-28,27315.06838,27039.838
2023-05-28,27315.06838,27039.717
2023-05-28,27315.06838,27039.725
2023-05-28,27315.06838,27038.16
2023-05-28,27315.06838,27037.23
2023-05-28,27315.06838,27035.63
2023-05-28,27315.06838,27034.97
2023-05-28,27315.06838,27035.332
2023-05-28,27315.06838,27036.135
2023-05-28,27315.06838,27037.596
2023-05-28,27315.06838,27039.734
2023-05-28,27315.06838,27042.69
2023-05-28,27315.06838,27046.504
2023-05-28,27315.06838,27049.654
2023-05-28,27315.06838,27052.629
2023-05-28,27315.06838,27054.23
2023-05-28,27315.06838,27054.896
2023-05-28,27315.06838,27054.535
2023-05-28,27315.06838,27054.254
2023-05-28,27315.06838,27053.17
2023-05-28,27315.06838,27051.26
2023-05-28,27315.06838,27048.422
2023-05-28,27315.06838,27044.596
2023-05-28,27315.06838,27043.012
2023-05-28,27315.06838,27040.504
2023-05-28,27315.06838,27040.225
2023-05-28,27315.06838,27040.117
2023-05-28,27315.06838,27040.156
2023-05-28,27315.06838,27040.326
2023-05-28,27315.06838,27040.625
2023-05-28,27315.06838,27041.037
2023-05-28,27315.06838,27041.535
2023-05-28,27315.06838,27041.238
2023-05-28,27315.06838,27041.291
2023-05-28,27315.06838,27041.4
2023-05-28,27315.06838,27041.521
